0,0.0005326775515273294
1,0.00010019539468114035
2,4.665324539609351e-05
3,4.35054942776237e-05
4,4.3572702975576996e-05
5,4.405613928387165e-05
6,4.466795541930411e-05
7,4.535065238750334e-05
8,4.613226475633923e-05
9,4.693923860342285e-05
10,4.781700972733835e-05
11,4.875714601218278e-05
12,4.969822568719902e-05
13,5.068819150892149e-05
14,5.1680507212791665e-05
15,5.27090307015767e-05
16,5.375170979586897e-05
17,5.4801774886969416e-05
18,5.588210903415353e-05
19,5.6980900610455996e-05
20,5.807607657835264e-05
21,5.9214404813734765e-05
22,6.038440364701506e-05
23,6.154416113844206e-05
24,6.275472804586288e-05
25,6.393068593550877e-05
26,6.515090512794696e-05
27,6.639619942190432e-05
28,6.766879562449855e-05
29,6.892759701717073e-05
30,7.024458741219568e-05
31,7.151947254632015e-05
32,7.280202117913001e-05
33,7.405061578775912e-05
34,7.53349586726045e-05
35,7.657744998081983e-05
36,7.780754553296663e-05
37,7.903691490592671e-05
38,8.019103631216292e-05
39,8.137650382734008e-05
40,8.256676539389637e-05
41,8.367963137370504e-05
42,8.481462332630041e-05
43,8.591444905514062e-05
44,8.703536155880138e-05
45,8.814752833510254e-05
46,8.923617605372045e-05
47,9.031492541424742e-05
48,9.14136323305002e-05
49,9.248993858677719e-05
