0,0.0012060008032155523
1,0.0008592956018614208
2,0.0006236609570193246
3,0.00046829431496088876
4,0.00044119354328243433
5,0.0004660258654123743
6,0.0005340117868748252
7,0.000625322432234082
8,0.0007045627164100028
9,0.0007622018483521848
10,0.0007212230964651607
11,0.0006592122648823789
12,0.0005148528337012839
13,0.00031405760986762083
14,0.00018816901906794275
15,0.00010365668791195568
16,4.5375542981852235e-05
17,3.081087278367212e-05
18,2.340546542099055e-05
19,1.9613285255500553e-05
20,1.738976656347781e-05
21,1.563847643172351e-05
22,1.4477106855616925e-05
23,1.3525493587938776e-05
24,1.2707003909636184e-05
25,1.2013940782580014e-05
26,1.137879388453472e-05
27,1.082496585225812e-05
28,1.0341589428144173e-05
29,9.898426724609e-06
30,9.498589675202557e-06
31,9.136490175819077e-06
32,8.805974918835372e-06
33,8.501759980814884e-06
34,8.227969097787985e-06
35,7.974843863898291e-06
36,7.744018841300731e-06
37,7.5291237193643764e-06
38,7.332684847586244e-06
39,7.1515393827783055e-06
40,6.983637280671214e-06
41,6.827374064657284e-06
42,6.6816244239807725e-06
43,6.5447198266897685e-06
44,6.418514822667555e-06
45,6.298779255003803e-06
46,6.186955579395043e-06
47,6.081093845797935e-06
48,5.982892284331199e-06
49,5.889222394451846e-06
