0,0.0030332154604060103
1,0.002626438115000604
2,0.001905636629024389
3,0.001400374086137916
4,0.0011089129195508425
5,0.0010003973890480538
6,0.0010216959148827264
7,0.0011215298388353068
8,0.0012613866455671596
9,0.0013561480874580312
10,0.0014902875233950316
11,0.001544006506407984
12,0.0015834415751746858
13,0.0015742536896229322
14,0.0014551719903496962
15,0.0012868239387043257
16,0.0011011189277522634
17,0.000853348905830529
18,0.0005776579303978851
19,0.0004711438382119645
20,0.0003110820518845847
21,0.00023027102109001135
22,0.00016362862714594891
23,0.0001257345494643039
24,0.00010424583294742959
25,9.371116148341499e-05
26,8.566876590508891e-05
27,7.95191653236812e-05
28,7.463549391243984e-05
29,7.034687670925823e-05
30,6.65535234411659e-05
31,6.322061433567327e-05
32,6.025578866391712e-05
33,5.76299127888959e-05
34,5.5328954552493556e-05
35,5.316496766596205e-05
36,5.125140929478115e-05
37,4.954295101866451e-05
38,4.797712779387772e-05
39,4.6570122706386816e-05
40,4.5262985086118994e-05
41,4.4059733158485724e-05
42,4.2963748745578364e-05
43,4.19538851432491e-05
44,4.1027513652170804e-05
45,4.016566788577502e-05
46,3.937060223343115e-05
47,3.86097442232656e-05
48,3.791985971993778e-05
49,3.726912459127481e-05
